video_id,sequence,video_frame,sequence_frame,image_id,image_path
2,26651,4558,886,2-4558,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4558.jpg
2,26651,4559,887,2-4559,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4559.jpg
2,26651,4560,888,2-4560,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4560.jpg
2,26651,4561,889,2-4561,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4561.jpg
2,26651,4562,890,2-4562,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4562.jpg
2,26651,4563,891,2-4563,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4563.jpg
2,26651,4564,892,2-4564,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4564.jpg
2,26651,4565,893,2-4565,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4565.jpg
2,26651,4566,894,2-4566,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4566.jpg
2,26651,4567,895,2-4567,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4567.jpg
2,26651,4568,896,2-4568,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4568.jpg
2,26651,4569,897,2-4569,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4569.jpg
2,26651,4570,898,2-4570,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4570.jpg
2,26651,4571,899,2-4571,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4571.jpg
2,26651,4572,900,2-4572,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4572.jpg
2,26651,4573,901,2-4573,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4573.jpg
2,26651,4574,902,2-4574,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4574.jpg
2,26651,4575,903,2-4575,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4575.jpg
2,26651,4576,904,2-4576,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4576.jpg
2,26651,4577,905,2-4577,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4577.jpg
2,26651,4578,906,2-4578,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4578.jpg
2,26651,4579,907,2-4579,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4579.jpg
2,26651,4580,908,2-4580,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4580.jpg
2,26651,4581,909,2-4581,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4581.jpg
2,26651,4582,910,2-4582,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4582.jpg
2,26651,4583,911,2-4583,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4583.jpg
2,26651,4584,912,2-4584,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4584.jpg
2,26651,4585,913,2-4585,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4585.jpg
2,26651,4586,914,2-4586,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4586.jpg
2,26651,4587,915,2-4587,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4587.jpg
2,26651,4588,916,2-4588,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4588.jpg
2,26651,4589,917,2-4589,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4589.jpg
2,26651,4590,918,2-4590,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4590.jpg
2,26651,4591,919,2-4591,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4591.jpg
2,26651,4592,920,2-4592,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4592.jpg
2,26651,4593,921,2-4593,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4593.jpg
2,26651,4594,922,2-4594,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4594.jpg
2,26651,4595,923,2-4595,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4595.jpg
2,26651,4596,924,2-4596,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4596.jpg
2,26651,4597,925,2-4597,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4597.jpg
2,26651,4598,926,2-4598,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4598.jpg
2,26651,4599,927,2-4599,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4599.jpg
2,26651,4600,928,2-4600,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4600.jpg
2,26651,4601,929,2-4601,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4601.jpg
2,26651,4602,930,2-4602,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4602.jpg
2,26651,4603,931,2-4603,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4603.jpg
2,26651,4604,932,2-4604,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4604.jpg
2,26651,4605,933,2-4605,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4605.jpg
2,26651,4606,934,2-4606,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4606.jpg
2,26651,4607,935,2-4607,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4607.jpg
2,26651,4608,936,2-4608,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4608.jpg
2,26651,4609,937,2-4609,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4609.jpg
2,26651,4610,938,2-4610,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4610.jpg
2,26651,4611,939,2-4611,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4611.jpg
2,26651,4612,940,2-4612,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4612.jpg
2,26651,4613,941,2-4613,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4613.jpg
2,26651,4614,942,2-4614,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4614.jpg
2,26651,4615,943,2-4615,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4615.jpg
2,26651,4616,944,2-4616,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4616.jpg
2,26651,4617,945,2-4617,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4617.jpg
2,26651,4618,946,2-4618,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4618.jpg
2,26651,4619,947,2-4619,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4619.jpg
2,26651,4620,948,2-4620,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4620.jpg
2,26651,4621,949,2-4621,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4621.jpg
2,26651,4622,950,2-4622,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4622.jpg
2,26651,4623,951,2-4623,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4623.jpg
2,26651,4624,952,2-4624,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4624.jpg
2,26651,4625,953,2-4625,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4625.jpg
2,26651,4626,954,2-4626,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4626.jpg
2,26651,4627,955,2-4627,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4627.jpg
2,26651,4628,956,2-4628,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4628.jpg
2,26651,4629,957,2-4629,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4629.jpg
2,26651,4630,958,2-4630,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4630.jpg
2,26651,4631,959,2-4631,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4631.jpg
2,26651,4632,960,2-4632,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4632.jpg
2,26651,4633,961,2-4633,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4633.jpg
2,26651,4634,962,2-4634,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4634.jpg
2,26651,4635,963,2-4635,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4635.jpg
2,26651,4636,964,2-4636,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4636.jpg
2,26651,4637,965,2-4637,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4637.jpg
2,26651,4638,966,2-4638,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4638.jpg
2,26651,4639,967,2-4639,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4639.jpg
2,26651,4640,968,2-4640,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4640.jpg
2,26651,4641,969,2-4641,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4641.jpg
2,26651,4642,970,2-4642,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4642.jpg
2,26651,4643,971,2-4643,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4643.jpg
2,26651,4644,972,2-4644,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4644.jpg
2,26651,4645,973,2-4645,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4645.jpg
2,26651,4646,974,2-4646,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4646.jpg
2,26651,4647,975,2-4647,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4647.jpg
2,26651,4648,976,2-4648,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4648.jpg
2,26651,4649,977,2-4649,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4649.jpg
2,26651,4650,978,2-4650,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4650.jpg
2,26651,4651,979,2-4651,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4651.jpg
2,26651,4652,980,2-4652,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4652.jpg
2,26651,4653,981,2-4653,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4653.jpg
2,26651,4654,982,2-4654,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4654.jpg
2,26651,4655,983,2-4655,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4655.jpg
2,26651,4656,984,2-4656,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4656.jpg
2,26651,4657,985,2-4657,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4657.jpg
2,26651,4658,986,2-4658,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4658.jpg
2,26651,4659,987,2-4659,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4659.jpg
2,26651,4660,988,2-4660,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4660.jpg
2,26651,4661,989,2-4661,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4661.jpg
2,26651,4662,990,2-4662,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4662.jpg
2,26651,4663,991,2-4663,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4663.jpg
2,26651,4664,992,2-4664,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4664.jpg
2,26651,4665,993,2-4665,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4665.jpg
2,26651,4666,994,2-4666,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4666.jpg
2,26651,4667,995,2-4667,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4667.jpg
2,26651,4668,996,2-4668,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4668.jpg
2,26651,4669,997,2-4669,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4669.jpg
2,26651,4670,998,2-4670,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4670.jpg
2,26651,4671,999,2-4671,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4671.jpg
2,26651,4672,1000,2-4672,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4672.jpg
2,26651,4673,1001,2-4673,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4673.jpg
2,26651,4674,1002,2-4674,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4674.jpg
2,26651,4675,1003,2-4675,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4675.jpg
2,26651,4676,1004,2-4676,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4676.jpg
2,26651,4677,1005,2-4677,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4677.jpg
2,26651,4678,1006,2-4678,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4678.jpg
2,26651,4679,1007,2-4679,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4679.jpg
2,26651,4680,1008,2-4680,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4680.jpg
2,26651,4681,1009,2-4681,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4681.jpg
2,26651,4682,1010,2-4682,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4682.jpg
2,26651,4683,1011,2-4683,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4683.jpg
2,26651,4684,1012,2-4684,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4684.jpg
2,26651,4685,1013,2-4685,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4685.jpg
2,26651,4686,1014,2-4686,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4686.jpg
2,26651,4687,1015,2-4687,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4687.jpg
2,26651,4688,1016,2-4688,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4688.jpg
2,26651,4689,1017,2-4689,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4689.jpg
2,26651,4690,1018,2-4690,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4690.jpg
2,26651,4691,1019,2-4691,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4691.jpg
2,26651,4692,1020,2-4692,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4692.jpg
2,26651,4693,1021,2-4693,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4693.jpg
2,26651,4694,1022,2-4694,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4694.jpg
2,26651,4695,1023,2-4695,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4695.jpg
2,26651,4696,1024,2-4696,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4696.jpg
2,26651,4697,1025,2-4697,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4697.jpg
2,26651,4698,1026,2-4698,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4698.jpg
2,26651,4699,1027,2-4699,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4699.jpg
2,26651,4700,1028,2-4700,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4700.jpg
2,26651,4701,1029,2-4701,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4701.jpg
2,26651,4702,1030,2-4702,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4702.jpg
2,26651,4703,1031,2-4703,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4703.jpg
2,26651,4704,1032,2-4704,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4704.jpg
2,26651,4705,1033,2-4705,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4705.jpg
2,26651,4706,1034,2-4706,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4706.jpg
2,26651,4707,1035,2-4707,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4707.jpg
2,26651,4708,1036,2-4708,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4708.jpg
2,26651,4709,1037,2-4709,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4709.jpg
2,26651,4710,1038,2-4710,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4710.jpg
2,26651,4711,1039,2-4711,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4711.jpg
2,26651,4712,1040,2-4712,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4712.jpg
2,26651,4713,1041,2-4713,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4713.jpg
2,26651,4714,1042,2-4714,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4714.jpg
2,26651,4715,1043,2-4715,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4715.jpg
2,26651,4716,1044,2-4716,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4716.jpg
2,26651,4717,1045,2-4717,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4717.jpg
2,26651,4747,1075,2-4747,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4747.jpg
2,26651,4748,1076,2-4748,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4748.jpg
2,26651,4749,1077,2-4749,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4749.jpg
2,26651,4750,1078,2-4750,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4750.jpg
2,26651,4751,1079,2-4751,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4751.jpg
2,26651,4752,1080,2-4752,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4752.jpg
2,26651,4753,1081,2-4753,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4753.jpg
2,26651,4754,1082,2-4754,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4754.jpg
2,26651,4755,1083,2-4755,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4755.jpg
2,26651,4756,1084,2-4756,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4756.jpg
2,26651,4757,1085,2-4757,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4757.jpg
2,26651,4758,1086,2-4758,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4758.jpg
2,26651,4759,1087,2-4759,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4759.jpg
2,26651,4760,1088,2-4760,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4760.jpg
2,26651,4761,1089,2-4761,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4761.jpg
2,26651,4762,1090,2-4762,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4762.jpg
2,26651,4763,1091,2-4763,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4763.jpg
2,26651,4764,1092,2-4764,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4764.jpg
2,26651,4765,1093,2-4765,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4765.jpg
2,26651,4766,1094,2-4766,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4766.jpg
2,26651,4767,1095,2-4767,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4767.jpg
2,26651,4768,1096,2-4768,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4768.jpg
2,26651,4769,1097,2-4769,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4769.jpg
2,26651,4770,1098,2-4770,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4770.jpg
2,26651,4771,1099,2-4771,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4771.jpg
2,26651,4772,1100,2-4772,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4772.jpg
2,26651,4773,1101,2-4773,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4773.jpg
2,26651,4774,1102,2-4774,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4774.jpg
2,26651,4775,1103,2-4775,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4775.jpg
2,26651,4776,1104,2-4776,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4776.jpg
2,26651,4777,1105,2-4777,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4777.jpg
2,26651,4778,1106,2-4778,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4778.jpg
2,26651,4779,1107,2-4779,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4779.jpg
2,26651,4780,1108,2-4780,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4780.jpg
2,26651,4781,1109,2-4781,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4781.jpg
2,26651,4782,1110,2-4782,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4782.jpg
2,26651,4783,1111,2-4783,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4783.jpg
2,26651,4784,1112,2-4784,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4784.jpg
2,26651,4785,1113,2-4785,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4785.jpg
2,26651,4786,1114,2-4786,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4786.jpg
2,26651,4787,1115,2-4787,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4787.jpg
2,26651,4788,1116,2-4788,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4788.jpg
2,26651,4789,1117,2-4789,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4789.jpg
2,26651,4790,1118,2-4790,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4790.jpg
2,26651,4791,1119,2-4791,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4791.jpg
2,26651,4792,1120,2-4792,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4792.jpg
2,26651,4793,1121,2-4793,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4793.jpg
2,26651,4794,1122,2-4794,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4794.jpg
2,26651,4795,1123,2-4795,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4795.jpg
2,26651,4796,1124,2-4796,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4796.jpg
2,26651,4797,1125,2-4797,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4797.jpg
2,26651,4798,1126,2-4798,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4798.jpg
2,26651,4799,1127,2-4799,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4799.jpg
2,26651,4800,1128,2-4800,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4800.jpg
2,26651,4801,1129,2-4801,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4801.jpg
2,26651,4802,1130,2-4802,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4802.jpg
2,26651,4803,1131,2-4803,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4803.jpg
2,26651,4804,1132,2-4804,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4804.jpg
2,26651,4805,1133,2-4805,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4805.jpg
2,26651,4806,1134,2-4806,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4806.jpg
2,26651,4807,1135,2-4807,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4807.jpg
2,26651,4808,1136,2-4808,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4808.jpg
2,26651,4809,1137,2-4809,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4809.jpg
2,26651,4810,1138,2-4810,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4810.jpg
2,26651,4811,1139,2-4811,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4811.jpg
2,26651,4812,1140,2-4812,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4812.jpg
2,26651,4813,1141,2-4813,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4813.jpg
2,26651,4814,1142,2-4814,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4814.jpg
2,26651,4815,1143,2-4815,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4815.jpg
2,26651,4816,1144,2-4816,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4816.jpg
2,26651,4817,1145,2-4817,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4817.jpg
2,26651,4818,1146,2-4818,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4818.jpg
2,26651,4819,1147,2-4819,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4819.jpg
2,26651,4820,1148,2-4820,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4820.jpg
2,26651,4821,1149,2-4821,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4821.jpg
2,26651,4822,1150,2-4822,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4822.jpg
2,26651,4823,1151,2-4823,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4823.jpg
2,26651,4824,1152,2-4824,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4824.jpg
2,26651,4825,1153,2-4825,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4825.jpg
2,26651,4826,1154,2-4826,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4826.jpg
2,26651,4827,1155,2-4827,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4827.jpg
2,26651,4828,1156,2-4828,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4828.jpg
2,26651,4829,1157,2-4829,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4829.jpg
2,26651,4830,1158,2-4830,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4830.jpg
2,26651,4831,1159,2-4831,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4831.jpg
2,26651,4832,1160,2-4832,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4832.jpg
2,26651,4833,1161,2-4833,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4833.jpg
2,26651,4834,1162,2-4834,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4834.jpg
2,26651,4835,1163,2-4835,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4835.jpg
2,26651,4836,1164,2-4836,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4836.jpg
2,26651,4837,1165,2-4837,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4837.jpg
2,26651,4838,1166,2-4838,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4838.jpg
2,26651,4839,1167,2-4839,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4839.jpg
2,26651,4840,1168,2-4840,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4840.jpg
2,26651,4841,1169,2-4841,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4841.jpg
2,26651,4842,1170,2-4842,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4842.jpg
2,26651,4843,1171,2-4843,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4843.jpg
2,26651,4844,1172,2-4844,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4844.jpg
2,26651,4845,1173,2-4845,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4845.jpg
2,26651,4846,1174,2-4846,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4846.jpg
2,26651,4847,1175,2-4847,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4847.jpg
2,26651,4848,1176,2-4848,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4848.jpg
2,26651,4849,1177,2-4849,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4849.jpg
2,26651,4850,1178,2-4850,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4850.jpg
2,26651,4851,1179,2-4851,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4851.jpg
2,26651,4852,1180,2-4852,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4852.jpg
2,26651,4853,1181,2-4853,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4853.jpg
2,26651,4854,1182,2-4854,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4854.jpg
2,26651,4855,1183,2-4855,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4855.jpg
2,26651,4856,1184,2-4856,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4856.jpg
2,26651,4857,1185,2-4857,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4857.jpg
2,26651,4858,1186,2-4858,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4858.jpg
2,26651,4859,1187,2-4859,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4859.jpg
2,26651,4860,1188,2-4860,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4860.jpg
2,26651,4861,1189,2-4861,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4861.jpg
2,26651,4862,1190,2-4862,/home/dingchaofan/dataset/starfish/data/train_images/video_2/4862.jpg
