video_id,sequence,video_frame,sequence_frame,image_id,annotations,NumBBox,bboxes,image_path,fold
1,60754,9213,797,1-9213,"[{'x': 303, 'y': 516, 'width': 39, 'height': 36}, {'x': 258, 'y': 672, 'width': 52, 'height': 47}, {'x': 210, 'y': 436, 'width': 38, 'height': 31}, {'x': 204, 'y': 266, 'width': 52, 'height': 42}, {'x': 378, 'y': 341, 'width': 28, 'height': 25}, {'x': 208, 'y': 516, 'width': 30, 'height': 27}]",6,"[[303, 516, 39, 36], [258, 672, 52, 47], [210, 436, 38, 31], [204, 266, 52, 42], [378, 341, 28, 25], [208, 516, 30, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9213.jpg,2
1,60754,9214,798,1-9214,"[{'x': 307, 'y': 530, 'width': 42, 'height': 41}, {'x': 264, 'y': 691, 'width': 50, 'height': 28}, {'x': 209, 'y': 446, 'width': 38, 'height': 31}, {'x': 206, 'y': 278, 'width': 52, 'height': 42}, {'x': 379, 'y': 349, 'width': 30, 'height': 26}, {'x': 208, 'y': 527, 'width': 30, 'height': 27}]",6,"[[307, 530, 42, 41], [264, 691, 50, 28], [209, 446, 38, 31], [206, 278, 52, 42], [379, 349, 30, 26], [208, 527, 30, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9214.jpg,2
1,60754,9215,799,1-9215,"[{'x': 311, 'y': 544, 'width': 45, 'height': 45}, {'x': 215, 'y': 462, 'width': 38, 'height': 31}, {'x': 212, 'y': 294, 'width': 52, 'height': 39}, {'x': 384, 'y': 362, 'width': 32, 'height': 27}, {'x': 216, 'y': 541, 'width': 30, 'height': 27}]",5,"[[311, 544, 45, 45], [215, 462, 38, 31], [212, 294, 52, 39], [384, 362, 32, 27], [216, 541, 30, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9215.jpg,2
1,60754,9216,800,1-9216,"[{'x': 314, 'y': 557, 'width': 48, 'height': 50}, {'x': 221, 'y': 478, 'width': 38, 'height': 31}, {'x': 220, 'y': 310, 'width': 52, 'height': 35}, {'x': 391, 'y': 372, 'width': 32, 'height': 27}, {'x': 224, 'y': 556, 'width': 30, 'height': 27}]",5,"[[314, 557, 48, 50], [221, 478, 38, 31], [220, 310, 52, 35], [391, 372, 32, 27], [224, 556, 30, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9216.jpg,2
1,60754,9217,801,1-9217,"[{'x': 328, 'y': 570, 'width': 48, 'height': 50}, {'x': 231, 'y': 486, 'width': 38, 'height': 31}, {'x': 228, 'y': 317, 'width': 51, 'height': 38}, {'x': 398, 'y': 381, 'width': 32, 'height': 27}, {'x': 232, 'y': 570, 'width': 30, 'height': 27}]",5,"[[328, 570, 48, 50], [231, 486, 38, 31], [228, 317, 51, 38], [398, 381, 32, 27], [232, 570, 30, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9217.jpg,2
1,60754,9218,802,1-9218,"[{'x': 340, 'y': 581, 'width': 47, 'height': 46}, {'x': 242, 'y': 494, 'width': 38, 'height': 31}, {'x': 238, 'y': 320, 'width': 50, 'height': 47}, {'x': 406, 'y': 391, 'width': 32, 'height': 27}, {'x': 243, 'y': 574, 'width': 30, 'height': 27}]",5,"[[340, 581, 47, 46], [242, 494, 38, 31], [238, 320, 50, 47], [406, 391, 32, 27], [243, 574, 30, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9218.jpg,2
1,60754,9219,803,1-9219,"[{'x': 336, 'y': 582, 'width': 65, 'height': 53}, {'x': 250, 'y': 498, 'width': 38, 'height': 31}, {'x': 246, 'y': 326, 'width': 50, 'height': 38}, {'x': 413, 'y': 395, 'width': 32, 'height': 27}, {'x': 253, 'y': 579, 'width': 30, 'height': 27}]",5,"[[336, 582, 65, 53], [250, 498, 38, 31], [246, 326, 50, 38], [413, 395, 32, 27], [253, 579, 30, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9219.jpg,2
1,60754,9220,804,1-9220,"[{'x': 352, 'y': 585, 'width': 51, 'height': 50}, {'x': 258, 'y': 503, 'width': 38, 'height': 31}, {'x': 252, 'y': 328, 'width': 50, 'height': 38}, {'x': 421, 'y': 399, 'width': 32, 'height': 27}, {'x': 263, 'y': 583, 'width': 30, 'height': 27}]",5,"[[352, 585, 51, 50], [258, 503, 38, 31], [252, 328, 50, 38], [421, 399, 32, 27], [263, 583, 30, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9220.jpg,2
1,60754,9221,805,1-9221,"[{'x': 359, 'y': 589, 'width': 56, 'height': 53}, {'x': 266, 'y': 507, 'width': 38, 'height': 31}, {'x': 258, 'y': 332, 'width': 50, 'height': 42}, {'x': 428, 'y': 403, 'width': 32, 'height': 27}, {'x': 267, 'y': 588, 'width': 30, 'height': 27}]",5,"[[359, 589, 56, 53], [266, 507, 38, 31], [258, 332, 50, 42], [428, 403, 32, 27], [267, 588, 30, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9221.jpg,2
1,60754,9222,806,1-9222,"[{'x': 364, 'y': 596, 'width': 52, 'height': 52}, {'x': 268, 'y': 513, 'width': 38, 'height': 32}, {'x': 263, 'y': 338, 'width': 44, 'height': 40}, {'x': 430, 'y': 410, 'width': 32, 'height': 27}, {'x': 271, 'y': 593, 'width': 30, 'height': 27}]",5,"[[364, 596, 52, 52], [268, 513, 38, 32], [263, 338, 44, 40], [430, 410, 32, 27], [271, 593, 30, 27]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9222.jpg,2
1,60754,9223,807,1-9223,"[{'x': 361, 'y': 605, 'width': 60, 'height': 54}, {'x': 267, 'y': 525, 'width': 38, 'height': 33}, {'x': 261, 'y': 346, 'width': 49, 'height': 42}, {'x': 431, 'y': 417, 'width': 32, 'height': 27}, {'x': 267, 'y': 603, 'width': 30, 'height': 28}]",5,"[[361, 605, 60, 54], [267, 525, 38, 33], [261, 346, 49, 42], [431, 417, 32, 27], [267, 603, 30, 28]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9223.jpg,2
1,60754,9224,808,1-9224,"[{'x': 360, 'y': 616, 'width': 58, 'height': 53}, {'x': 266, 'y': 537, 'width': 38, 'height': 34}, {'x': 257, 'y': 354, 'width': 49, 'height': 41}, {'x': 429, 'y': 428, 'width': 32, 'height': 27}, {'x': 263, 'y': 614, 'width': 30, 'height': 29}]",5,"[[360, 616, 58, 53], [266, 537, 38, 34], [257, 354, 49, 41], [429, 428, 32, 27], [263, 614, 30, 29]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9224.jpg,2
1,60754,9225,809,1-9225,"[{'x': 354, 'y': 624, 'width': 58, 'height': 61}, {'x': 257, 'y': 544, 'width': 38, 'height': 35}, {'x': 250, 'y': 364, 'width': 50, 'height': 34}, {'x': 422, 'y': 435, 'width': 33, 'height': 27}, {'x': 259, 'y': 624, 'width': 30, 'height': 29}]",5,"[[354, 624, 58, 61], [257, 544, 38, 35], [250, 364, 50, 34], [422, 435, 33, 27], [259, 624, 30, 29]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9225.jpg,2
1,60754,9226,810,1-9226,"[{'x': 345, 'y': 633, 'width': 59, 'height': 62}, {'x': 248, 'y': 550, 'width': 38, 'height': 35}, {'x': 241, 'y': 370, 'width': 52, 'height': 37}, {'x': 415, 'y': 442, 'width': 33, 'height': 27}, {'x': 255, 'y': 635, 'width': 30, 'height': 30}]",5,"[[345, 633, 59, 62], [248, 550, 38, 35], [241, 370, 52, 37], [415, 442, 33, 27], [255, 635, 30, 30]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9226.jpg,2
1,60754,9227,811,1-9227,"[{'x': 340, 'y': 642, 'width': 54, 'height': 60}, {'x': 240, 'y': 557, 'width': 38, 'height': 36}, {'x': 232, 'y': 376, 'width': 51, 'height': 40}, {'x': 408, 'y': 449, 'width': 34, 'height': 27}, {'x': 248, 'y': 640, 'width': 30, 'height': 30}]",5,"[[340, 642, 54, 60], [240, 557, 38, 36], [232, 376, 51, 40], [408, 449, 34, 27], [248, 640, 30, 30]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9227.jpg,2
1,60754,9228,812,1-9228,"[{'x': 333, 'y': 647, 'width': 55, 'height': 62}, {'x': 231, 'y': 564, 'width': 38, 'height': 37}, {'x': 226, 'y': 378, 'width': 47, 'height': 38}, {'x': 401, 'y': 456, 'width': 35, 'height': 27}, {'x': 241, 'y': 646, 'width': 30, 'height': 30}]",5,"[[333, 647, 55, 62], [231, 564, 38, 37], [226, 378, 47, 38], [401, 456, 35, 27], [241, 646, 30, 30]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9228.jpg,2
1,60754,9229,813,1-9229,"[{'x': 328, 'y': 652, 'width': 54, 'height': 58}, {'x': 226, 'y': 567, 'width': 38, 'height': 38}, {'x': 219, 'y': 382, 'width': 49, 'height': 38}, {'x': 399, 'y': 459, 'width': 35, 'height': 27}, {'x': 234, 'y': 651, 'width': 30, 'height': 30}]",5,"[[328, 652, 54, 58], [226, 567, 38, 38], [219, 382, 49, 38], [399, 459, 35, 27], [234, 651, 30, 30]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9229.jpg,2
1,60754,9230,814,1-9230,"[{'x': 324, 'y': 658, 'width': 54, 'height': 55}, {'x': 222, 'y': 570, 'width': 38, 'height': 39}, {'x': 216, 'y': 384, 'width': 50, 'height': 34}, {'x': 396, 'y': 462, 'width': 35, 'height': 27}, {'x': 227, 'y': 657, 'width': 30, 'height': 30}]",5,"[[324, 658, 54, 55], [222, 570, 38, 39], [216, 384, 50, 34], [396, 462, 35, 27], [227, 657, 30, 30]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9230.jpg,2
1,60754,9231,815,1-9231,"[{'x': 319, 'y': 663, 'width': 54, 'height': 52}, {'x': 217, 'y': 573, 'width': 38, 'height': 39}, {'x': 207, 'y': 385, 'width': 59, 'height': 34}, {'x': 394, 'y': 464, 'width': 35, 'height': 27}, {'x': 220, 'y': 662, 'width': 30, 'height': 30}]",5,"[[319, 663, 54, 52], [217, 573, 38, 39], [207, 385, 59, 34], [394, 464, 35, 27], [220, 662, 30, 30]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9231.jpg,2
1,60754,9232,816,1-9232,"[{'x': 318, 'y': 664, 'width': 54, 'height': 53}, {'x': 215, 'y': 575, 'width': 39, 'height': 40}, {'x': 206, 'y': 384, 'width': 57, 'height': 36}, {'x': 391, 'y': 467, 'width': 35, 'height': 27}, {'x': 218, 'y': 664, 'width': 30, 'height': 30}]",5,"[[318, 664, 54, 53], [215, 575, 39, 40], [206, 384, 57, 36], [391, 467, 35, 27], [218, 664, 30, 30]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9232.jpg,2
1,60754,9233,817,1-9233,"[{'x': 318, 'y': 666, 'width': 51, 'height': 50}, {'x': 212, 'y': 576, 'width': 39, 'height': 40}, {'x': 204, 'y': 383, 'width': 57, 'height': 40}, {'x': 388, 'y': 469, 'width': 36, 'height': 28}, {'x': 216, 'y': 665, 'width': 30, 'height': 30}]",5,"[[318, 666, 51, 50], [212, 576, 39, 40], [204, 383, 57, 40], [388, 469, 36, 28], [216, 665, 30, 30]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9233.jpg,2
1,60754,9234,818,1-9234,"[{'x': 318, 'y': 669, 'width': 48, 'height': 48}, {'x': 210, 'y': 578, 'width': 40, 'height': 41}, {'x': 200, 'y': 382, 'width': 56, 'height': 39}, {'x': 384, 'y': 471, 'width': 36, 'height': 29}, {'x': 213, 'y': 666, 'width': 30, 'height': 30}]",5,"[[318, 669, 48, 48], [210, 578, 40, 41], [200, 382, 56, 39], [384, 471, 36, 29], [213, 666, 30, 30]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9234.jpg,2
1,60754,9235,819,1-9235,"[{'x': 311, 'y': 671, 'width': 48, 'height': 48}, {'x': 197, 'y': 582, 'width': 41, 'height': 41}, {'x': 192, 'y': 383, 'width': 60, 'height': 38}, {'x': 375, 'y': 476, 'width': 37, 'height': 29}, {'x': 202, 'y': 671, 'width': 30, 'height': 30}]",5,"[[311, 671, 48, 48], [197, 582, 41, 41], [192, 383, 60, 38], [375, 476, 37, 29], [202, 671, 30, 30]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9235.jpg,2
1,60754,9236,820,1-9236,"[{'x': 300, 'y': 671, 'width': 48, 'height': 48}, {'x': 185, 'y': 587, 'width': 41, 'height': 42}, {'x': 174, 'y': 380, 'width': 72, 'height': 54}, {'x': 365, 'y': 481, 'width': 38, 'height': 30}, {'x': 190, 'y': 676, 'width': 30, 'height': 30}]",5,"[[300, 671, 48, 48], [185, 587, 41, 42], [174, 380, 72, 54], [365, 481, 38, 30], [190, 676, 30, 30]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9236.jpg,2
1,60754,9237,821,1-9237,"[{'x': 290, 'y': 677, 'width': 48, 'height': 42}, {'x': 173, 'y': 591, 'width': 42, 'height': 43}, {'x': 166, 'y': 388, 'width': 62, 'height': 48}, {'x': 356, 'y': 485, 'width': 39, 'height': 30}, {'x': 179, 'y': 681, 'width': 30, 'height': 30}]",5,"[[290, 677, 48, 42], [173, 591, 42, 43], [166, 388, 62, 48], [356, 485, 39, 30], [179, 681, 30, 30]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9237.jpg,2
1,60754,9238,822,1-9238,"[{'x': 273, 'y': 689, 'width': 48, 'height': 30}, {'x': 155, 'y': 603, 'width': 43, 'height': 43}, {'x': 154, 'y': 393, 'width': 64, 'height': 50}, {'x': 347, 'y': 495, 'width': 39, 'height': 32}, {'x': 159, 'y': 694, 'width': 30, 'height': 25}, {'x': 205, 'y': 404, 'width': 31, 'height': 26}]",6,"[[273, 689, 48, 30], [155, 603, 43, 43], [154, 393, 64, 50], [347, 495, 39, 32], [159, 694, 30, 25], [205, 404, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9238.jpg,2
1,60754,9239,823,1-9239,"[{'x': 136, 'y': 615, 'width': 43, 'height': 44}, {'x': 135, 'y': 403, 'width': 66, 'height': 53}, {'x': 338, 'y': 504, 'width': 40, 'height': 33}, {'x': 194, 'y': 410, 'width': 31, 'height': 26}]",4,"[[136, 615, 43, 44], [135, 403, 66, 53], [338, 504, 40, 33], [194, 410, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9239.jpg,2
1,60754,9240,824,1-9240,"[{'x': 122, 'y': 625, 'width': 44, 'height': 44}, {'x': 132, 'y': 410, 'width': 61, 'height': 50}, {'x': 329, 'y': 514, 'width': 40, 'height': 34}, {'x': 182, 'y': 417, 'width': 31, 'height': 26}]",4,"[[122, 625, 44, 44], [132, 410, 61, 50], [329, 514, 40, 34], [182, 417, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9240.jpg,2
1,60754,9241,825,1-9241,"[{'x': 108, 'y': 635, 'width': 45, 'height': 45}, {'x': 116, 'y': 416, 'width': 68, 'height': 52}, {'x': 320, 'y': 523, 'width': 41, 'height': 35}, {'x': 171, 'y': 424, 'width': 31, 'height': 26}]",4,"[[108, 635, 45, 45], [116, 416, 68, 52], [320, 523, 41, 35], [171, 424, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9241.jpg,2
1,60754,9242,826,1-9242,"[{'x': 107, 'y': 645, 'width': 45, 'height': 45}, {'x': 114, 'y': 422, 'width': 66, 'height': 50}, {'x': 311, 'y': 532, 'width': 41, 'height': 36}, {'x': 169, 'y': 427, 'width': 31, 'height': 26}]",4,"[[107, 645, 45, 45], [114, 422, 66, 50], [311, 532, 41, 36], [169, 427, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9242.jpg,2
1,60754,9243,827,1-9243,"[{'x': 105, 'y': 654, 'width': 45, 'height': 45}, {'x': 112, 'y': 425, 'width': 70, 'height': 57}, {'x': 314, 'y': 539, 'width': 41, 'height': 36}, {'x': 167, 'y': 431, 'width': 31, 'height': 26}]",4,"[[105, 654, 45, 45], [112, 425, 70, 57], [314, 539, 41, 36], [167, 431, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9243.jpg,2
1,60754,9244,828,1-9244,"[{'x': 103, 'y': 663, 'width': 45, 'height': 45}, {'x': 119, 'y': 435, 'width': 65, 'height': 58}, {'x': 323, 'y': 558, 'width': 41, 'height': 36}, {'x': 174, 'y': 441, 'width': 31, 'height': 26}]",4,"[[103, 663, 45, 45], [119, 435, 65, 58], [323, 558, 41, 36], [174, 441, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9244.jpg,2
1,60754,9245,829,1-9245,"[{'x': 114, 'y': 679, 'width': 45, 'height': 39}, {'x': 123, 'y': 447, 'width': 68, 'height': 55}, {'x': 331, 'y': 577, 'width': 41, 'height': 36}, {'x': 180, 'y': 450, 'width': 31, 'height': 26}]",4,"[[114, 679, 45, 39], [123, 447, 68, 55], [331, 577, 41, 36], [180, 450, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9245.jpg,2
1,60754,9246,830,1-9246,"[{'x': 138, 'y': 468, 'width': 68, 'height': 51}, {'x': 340, 'y': 596, 'width': 41, 'height': 36}, {'x': 191, 'y': 476, 'width': 31, 'height': 26}]",3,"[[138, 468, 68, 51], [340, 596, 41, 36], [191, 476, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9246.jpg,2
1,60754,9247,831,1-9247,"[{'x': 148, 'y': 492, 'width': 69, 'height': 58}, {'x': 349, 'y': 615, 'width': 41, 'height': 36}, {'x': 202, 'y': 502, 'width': 31, 'height': 26}]",3,"[[148, 492, 69, 58], [349, 615, 41, 36], [202, 502, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9247.jpg,2
1,60754,9248,832,1-9248,"[{'x': 162, 'y': 523, 'width': 62, 'height': 51}, {'x': 357, 'y': 646, 'width': 41, 'height': 36}, {'x': 210, 'y': 529, 'width': 31, 'height': 26}]",3,"[[162, 523, 62, 51], [357, 646, 41, 36], [210, 529, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9248.jpg,2
1,60754,9249,833,1-9249,"[{'x': 169, 'y': 552, 'width': 66, 'height': 52}, {'x': 366, 'y': 679, 'width': 41, 'height': 36}, {'x': 218, 'y': 557, 'width': 31, 'height': 26}]",3,"[[169, 552, 66, 52], [366, 679, 41, 36], [218, 557, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9249.jpg,2
1,60754,9250,834,1-9250,"[{'x': 173, 'y': 578, 'width': 67, 'height': 53}, {'x': 223, 'y': 582, 'width': 31, 'height': 26}]",2,"[[173, 578, 67, 53], [223, 582, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9250.jpg,2
1,60754,9251,835,1-9251,"[{'x': 175, 'y': 600, 'width': 68, 'height': 56}, {'x': 228, 'y': 607, 'width': 31, 'height': 26}]",2,"[[175, 600, 68, 56], [228, 607, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9251.jpg,2
1,60754,9252,836,1-9252,"[{'x': 168, 'y': 614, 'width': 78, 'height': 63}, {'x': 227, 'y': 618, 'width': 31, 'height': 26}]",2,"[[168, 614, 78, 63], [227, 618, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9252.jpg,2
1,60754,9253,837,1-9253,"[{'x': 168, 'y': 623, 'width': 74, 'height': 64}, {'x': 226, 'y': 629, 'width': 31, 'height': 26}]",2,"[[168, 623, 74, 64], [226, 629, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9253.jpg,2
1,60754,9254,838,1-9254,"[{'x': 156, 'y': 623, 'width': 72, 'height': 63}, {'x': 218, 'y': 628, 'width': 31, 'height': 26}]",2,"[[156, 623, 72, 63], [218, 628, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9254.jpg,2
1,60754,9255,839,1-9255,"[{'x': 156, 'y': 623, 'width': 72, 'height': 63}, {'x': 210, 'y': 626, 'width': 31, 'height': 26}]",2,"[[156, 623, 72, 63], [210, 626, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9255.jpg,2
1,60754,9256,840,1-9256,"[{'x': 146, 'y': 616, 'width': 72, 'height': 63}, {'x': 202, 'y': 624, 'width': 31, 'height': 26}]",2,"[[146, 616, 72, 63], [202, 624, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9256.jpg,2
1,60754,9257,841,1-9257,"[{'x': 138, 'y': 610, 'width': 71, 'height': 56}, {'x': 195, 'y': 617, 'width': 31, 'height': 26}]",2,"[[138, 610, 71, 56], [195, 617, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9257.jpg,2
1,60754,9258,842,1-9258,"[{'x': 134, 'y': 602, 'width': 68, 'height': 53}, {'x': 189, 'y': 609, 'width': 31, 'height': 26}]",2,"[[134, 602, 68, 53], [189, 609, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9258.jpg,2
1,60754,9259,843,1-9259,"[{'x': 306, 'y': 280, 'width': 37, 'height': 27}, {'x': 123, 'y': 594, 'width': 80, 'height': 58}, {'x': 185, 'y': 603, 'width': 31, 'height': 26}]",3,"[[306, 280, 37, 27], [123, 594, 80, 58], [185, 603, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9259.jpg,2
1,60754,9260,844,1-9260,"[{'x': 307, 'y': 276, 'width': 37, 'height': 27}, {'x': 122, 'y': 589, 'width': 81, 'height': 59}, {'x': 186, 'y': 601, 'width': 31, 'height': 26}]",3,"[[307, 276, 37, 27], [122, 589, 81, 59], [186, 601, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9260.jpg,2
1,60754,9261,845,1-9261,"[{'x': 311, 'y': 271, 'width': 35, 'height': 24}, {'x': 122, 'y': 592, 'width': 82, 'height': 53}, {'x': 186, 'y': 599, 'width': 31, 'height': 26}]",3,"[[311, 271, 35, 24], [122, 592, 82, 53], [186, 599, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9261.jpg,2
1,60754,9262,846,1-9262,"[{'x': 314, 'y': 268, 'width': 35, 'height': 24}, {'x': 126, 'y': 589, 'width': 83, 'height': 53}, {'x': 195, 'y': 593, 'width': 31, 'height': 26}]",3,"[[314, 268, 35, 24], [126, 589, 83, 53], [195, 593, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9262.jpg,2
1,60754,9263,847,1-9263,"[{'x': 324, 'y': 256, 'width': 35, 'height': 24}, {'x': 136, 'y': 580, 'width': 77, 'height': 62}, {'x': 203, 'y': 586, 'width': 31, 'height': 26}]",3,"[[324, 256, 35, 24], [136, 580, 77, 62], [203, 586, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9263.jpg,2
1,60754,9264,848,1-9264,"[{'x': 330, 'y': 244, 'width': 38, 'height': 27}, {'x': 144, 'y': 574, 'width': 84, 'height': 55}, {'x': 211, 'y': 580, 'width': 31, 'height': 26}]",3,"[[330, 244, 38, 27], [144, 574, 84, 55], [211, 580, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9264.jpg,2
1,60754,9265,849,1-9265,"[{'x': 332, 'y': 239, 'width': 38, 'height': 27}, {'x': 153, 'y': 567, 'width': 82, 'height': 53}, {'x': 222, 'y': 571, 'width': 31, 'height': 26}]",3,"[[332, 239, 38, 27], [153, 567, 82, 53], [222, 571, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9265.jpg,2
1,60754,9266,850,1-9266,"[{'x': 339, 'y': 235, 'width': 37, 'height': 25}, {'x': 166, 'y': 560, 'width': 80, 'height': 52}, {'x': 232, 'y': 563, 'width': 31, 'height': 26}]",3,"[[339, 235, 37, 25], [166, 560, 80, 52], [232, 563, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9266.jpg,2
1,60754,9267,851,1-9267,"[{'x': 343, 'y': 229, 'width': 38, 'height': 26}, {'x': 180, 'y': 548, 'width': 72, 'height': 60}, {'x': 242, 'y': 555, 'width': 31, 'height': 26}]",3,"[[343, 229, 38, 26], [180, 548, 72, 60], [242, 555, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9267.jpg,2
1,60754,9268,852,1-9268,"[{'x': 346, 'y': 223, 'width': 38, 'height': 26}, {'x': 192, 'y': 546, 'width': 73, 'height': 58}, {'x': 249, 'y': 552, 'width': 31, 'height': 26}]",3,"[[346, 223, 38, 26], [192, 546, 73, 58], [249, 552, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9268.jpg,2
1,60754,9269,853,1-9269,"[{'x': 350, 'y': 217, 'width': 39, 'height': 26}, {'x': 189, 'y': 544, 'width': 69, 'height': 51}, {'x': 255, 'y': 549, 'width': 31, 'height': 26}]",3,"[[350, 217, 39, 26], [189, 544, 69, 51], [255, 549, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9269.jpg,2
1,60754,9270,854,1-9270,"[{'x': 349, 'y': 218, 'width': 40, 'height': 27}, {'x': 194, 'y': 546, 'width': 73, 'height': 60}, {'x': 253, 'y': 553, 'width': 31, 'height': 26}]",3,"[[349, 218, 40, 27], [194, 546, 73, 60], [253, 553, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9270.jpg,2
1,60754,9271,855,1-9271,"[{'x': 349, 'y': 219, 'width': 40, 'height': 27}, {'x': 368, 'y': 272, 'width': 42, 'height': 42}, {'x': 201, 'y': 554, 'width': 62, 'height': 54}, {'x': 251, 'y': 556, 'width': 31, 'height': 26}]",4,"[[349, 219, 40, 27], [368, 272, 42, 42], [201, 554, 62, 54], [251, 556, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9271.jpg,2
1,60754,9272,856,1-9272,"[{'x': 348, 'y': 220, 'width': 41, 'height': 27}, {'x': 364, 'y': 275, 'width': 40, 'height': 42}, {'x': 191, 'y': 558, 'width': 72, 'height': 49}, {'x': 249, 'y': 560, 'width': 31, 'height': 26}]",4,"[[348, 220, 41, 27], [364, 275, 40, 42], [191, 558, 72, 49], [249, 560, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9272.jpg,2
1,60754,9273,857,1-9273,"[{'x': 346, 'y': 220, 'width': 42, 'height': 27}, {'x': 370, 'y': 277, 'width': 30, 'height': 34}, {'x': 187, 'y': 561, 'width': 72, 'height': 48}, {'x': 247, 'y': 563, 'width': 31, 'height': 26}]",4,"[[346, 220, 42, 27], [370, 277, 30, 34], [187, 561, 72, 48], [247, 563, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9273.jpg,2
1,60754,9274,858,1-9274,"[{'x': 343, 'y': 221, 'width': 43, 'height': 27}, {'x': 368, 'y': 278, 'width': 31, 'height': 35}, {'x': 184, 'y': 564, 'width': 71, 'height': 56}, {'x': 245, 'y': 567, 'width': 31, 'height': 26}]",4,"[[343, 221, 43, 27], [368, 278, 31, 35], [184, 564, 71, 56], [245, 567, 31, 26]]",/home/dingchaofan/dataset/starfish/data/train_images/video_1/9274.jpg,2
